test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address,km_between
126553781,"99762422727F42A9AE286B43BFDBCFB8","2019-08-31 05:57:04","2019-09-01 00:00:34","6871209","5","94.36.xxx.xxx",4220,53,42,"Cologno Monzese","Italy","IT",45.5286,9.2782,"Prometeus di Daniela Agro","Tiscali SpA","1","2","2","Italy","IT","Lombardy","25","Lissone",45.616,9.233,6.47175,"Lissone MB, Italy","Lissone","locality","Italy","IT","Lombardy","Province of Monza and Brianza","Lissone","20851","",10.4037
126553782,"8720886111144D7A8A06C90D90CA0516","2019-09-01 00:00:01","2019-09-01 00:00:34","8003847","5","90.127.xxx.xxx",645510,301495,2,"Puteaux","France","FR",48.8847,2.2396,"ORANGE FRANCE","Orange","1","22","2","France","FR","Île-de-France","IDF","Rueil-Malmaison",48.883,2.200,1.80382,"Rueil-Malmaison, France","Rueil-Malmaison","locality","France","FR","Île-de-France","Hauts-de-Seine","","92500","",2.89973
126553783,"6D18B90F341645DD9E0E2F697103F9AD","2019-08-31 23:59:55","2019-09-01 00:00:34","8390238","5","112.204.xxx.xxx",256,7508,1,"Pasig City","Philippines","PH",14.5823,121.0851,"PLDT","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Metro Manila","00","Marikina City",14.641,121.111,4.46162,"Marikina, Metro Manila, Philippines","Marikina","locality","Philippines","PH","Calabarzon","","","1800","",7.17228
126553784,"AEE7F7B9DC4D4E4CA53790CE9C6B99D1","2019-08-31 23:59:50","2019-09-01 00:00:34","7521284","5","14.192.xxx.xxx",836420,210463,6,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Exabytes Cloud Sdn Bhd","Maxis Communications","1","22","1","Malaysia","MY","Selangor","10","Klang",3.023,101.462,17.4362,"Klang, Selangor, Malaysia","Klang","locality","Malaysia","MY","Selangor","Klang","","41000","",28.0296
126553785,"E20A03D5880F4C9BAEE4DF4867B89659","2019-09-01 00:00:06","2019-09-01 00:00:35","7934355","5","174.67.xxx.xxx",923688,48125,7,"Oklahoma City, OK","United States","US",35.4675,-97.5164,"Cox - Oklahoma City","Cox Communications","1","22","1","United States","US","Oklahoma","OK","Oklahoma City",35.333,-97.477,9.50437,"Oklahoma City, OK, USA","Oklahoma City","locality","United States","US","Oklahoma","Oklahoma County","","73139","",15.2788
126553786,"308F9DDED0934A6784352B0FC75AC91A","2019-09-01 00:00:00","2019-09-01 00:00:36","8183168","5","161.123.xxx.xxx",21939,20773,4,"Muscat","Oman","OM",23.6100,58.5400,"Oman Telecom","Awaser Oman LLC","1","2","2","Oman","OM","Muscat Governorate","MA","Muscat",23.613,58.593,3.38576,"Muscat, Oman","Muscat","locality","Oman","OM","Muscat Governorate","","","","",5.44279
126553787,"2D5637FEAB6347D38486646AE81DA7C4","2019-09-01 00:00:01","2019-09-01 00:00:36","3080465","5","115.164.xxx.xxx",119813,39023,18,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Yes 4G","DIGI","1","22","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50480","",3.69529
126553788,"D4AC9097F7F548B3BC0BFEDD6F535019","2019-08-31 23:04:02","2019-09-01 00:00:36","7262054","5","178.90.xxx.xxx",1249,79,131,"Atyrau","Kazakhstan","KZ",47.1167,51.8833,"Altel JSC","JSC Kazakhtelecom","1","2","2","Kazakhstan","KZ","Atyrau Region","ATY","Atyrau",47.116,51.883,0,"Atyrau, Kazakhstan","Atyrau","locality","Kazakhstan","KZ","Atyrau Region","","","","",0
126553789,"5CC452F5E5E3497FB653EFA2C11A21DF","2019-09-01 00:00:01","2019-09-01 00:00:36","3155670","5","31.51.xxx.xxx",31658,28230,21,"Sheffield","Great Britain","GB",53.2301,-1.2801,"ASK4","BT","1","2","2","United Kingdom","GB","Rotherham District","ROT","Rotherham",53.446,-1.201,15.3301,"Rotherham, South Yorkshire S63, UK","Bolton upon Dearne","locality","United Kingdom","GB","England","South Yorkshire","Barnsley District","S63","",24.6439
126553790,"2F663A54CF344F67882B83199AA71205","2019-09-01 00:00:00","2019-09-01 00:00:37","6359145","5","187.206.xxx.xxx",12213,4845,15,"Tultitlan","MX","MX",19.6450,-99.1694,"Triara","Telmex","1","22","2","Mexico","MX","Federal District","CMX","Mexico City",19.468,-99.069,13.8489,"Mexico City, Federal District, Mexico","Mexico City","locality","Mexico","MX","Federal District","","","07140","",22.2628
126553791,"650CFA56027C43E79CEE3F8DB20F6878","2019-08-26 23:56:26","2019-09-01 00:00:38","8426540","5","117.174.xxx.xxx",410336,486805,3,"Chengdu","China","CN",30.6586,104.0647,"China Mobile Group Sichuan Co.,Ltd.","China Mobile Guangdong","1","22","2","China","CN","Sichuan","SC","Chengdu",30.666,104.066,0.571602,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","","","",0.91888
126553792,"8788EC792E054A8C8D75731B3ACCAA92","2019-09-01 00:00:39","2019-09-01 00:00:39","","4","113.210.xxx.xxx",19862,35744,24,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"webe Digital Sdn Bhd","Maxis Communications","1","2","1","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,6.72328,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","58200","",10.808
126553793,"F4D084EAA64F4F0B8826B381548B5F6D","2019-09-01 00:00:39","2019-09-01 00:00:39","1895955","4","49.206.xxx.xxx",96991,95953,3,"Bengaluru","India","IN",12.9715,77.5945,"I-ON","ACT Fibernet","1","2","1","India","IN","Karnataka","KA","Bengaluru",12.983,77.583,1.10672,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560041","",1.7791
126553794,"149517CD533440058015FD9804E9CAAD","2019-09-01 00:00:03","2019-09-01 00:00:40","4708470","5","83.163.xxx.xxx",100030,11744,8,"Dronten","Netherlands","NL",52.5333,5.7167,"Solcon","XS4ALL Internet BV","1","22","1","Netherlands","NL","Friesland","FR","Lemmer",52.850,5.716,21.9062,"Lemmer, Netherlands","Lemmer","locality","Netherlands","NL","Friesland","De Friese Meren","","8531","",35.2154
126553795,"4E7DC1AF875040C6A6974652FFF3A137","2019-09-01 00:00:16","2019-09-01 00:00:40","7625437","4","79.42.xxx.xxx",15852,0,41,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","UNKNOWN","","2","2","Italy","IT","Campania","72","Aversa",40.966,14.200,0,"","","","","","","","","","",0
126553796,"8ADC5D2104F14AB4B2AA99FFF547F6BE","2019-09-01 00:00:07","2019-09-01 00:00:41","5983494","5","50.27.xxx.xxx",704796,36239,7,"Clovis, NM","United States","US",34.4125,-103.2047,"Plateau Telecom","Suddenlink Communications","1","22","1","United States","US","Texas","TX","Lubbock",33.614,-101.957,90.3547,"Lubbock, TX, USA","Lubbock","locality","United States","US","Texas","Lubbock County","","79414","",145.25
126553797,"840DC6B76598402B90B9AE82800C2551","2019-08-31 23:59:35","2019-09-01 00:00:41","3629631","5","151.254.xxx.xxx",8504,5573,37,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Saudi Telecom Company (STC)","SaudiNet","1","2","2","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631","",0.66738
126553798,"AA1882F41FF24AE4892214DA9AB42124","2019-09-01 00:00:42","2019-09-01 00:00:42","5574014","4","118.140.xxx.xxx",26579,17541,33,"Hong Kong","Hong Kong","HK",22.2500,114.1667,"DMIT Inc.","HGC","1","2","2","Hong Kong","HK","UNKNOWN","??",\N,22.250,114.166,0,"Hong Kong","Hong Kong","country","Hong Kong","HK","","","","","",0
126553799,"A9660320A4C3485AB52ABEB189C1A44B","2019-09-01 00:00:09","2019-09-01 00:00:43","5353327","5","87.61.xxx.xxx",66670,31252,11,"Tranbjerg","Denmark","DK",56.0900,10.1337,"TDC Group","TDC Danmark","1","2","1","Denmark","DK","Central Denmark Region","82","Hojbjerg",56.116,10.233,4.26296,"8270 Højbjerg, Denmark","Højbjerg","locality","Denmark","DK","Central Denmark Region","Aarhus Municipality","","8270","",6.85294
126553800,"3C2802B6737E4634BF7CD65D5B5630B0","2019-09-01 00:00:43","2019-09-01 00:00:43","1802882","4","202.142.xxx.xxx",93698,94279,5,"Kolkata","India","IN",22.5667,88.3667,"SISTEMOS","Siti Networks","1","2","1","India","IN","West Bengal","WB","Kolkata",22.569,88.369,0.278137,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700078","",0.447119
126553801,"66EC853F3B134401A86AB12680930A07","2019-09-01 00:00:08","2019-09-01 00:00:44","6370365","5","217.72.xxx.xxx",419336,41755,32,"Rosenheim","Germany","DE",47.8500,12.1333,"Komro GmbH","Komro GmbH","1","22","2","Germany","DE","Bavaria","BY","Rosenheim",47.850,12.133,0,"Rosenheim, Germany","Rosenheim","locality","Germany","DE","Bavaria","Upper Bavaria","","83022","",0
126553802,"9A06431365DD4478B31AD234C3B959E0","2019-09-01 00:00:09","2019-09-01 00:00:44","7815537","5","183.171.xxx.xxx",12627,15683,33,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Celcom Axiata","Celcom Axiata Berhad","1","22","2","Malaysia","MY","Selangor","10","Petaling Jaya",3.083,101.650,0,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","47300","",0
126553803,"4DE3F0F5E8E24F2DA09396E56998D261","2019-09-01 00:00:44","2019-09-01 00:00:44","462790","4","2.176.xxx.xxx",869,479,42,"Tehran","Iran","IR",35.6833,51.4167,"Laser FCP","Information Technology Company (ITC)","0","2","1","Iran","IR","Tehran","07","Tehran",35.726,51.330,5.67994,"Tehran, Tehran, Iran","Tehran","locality","Iran","IR","Tehran","Tehran","","","",9.13081
126553804,"436BA41D21D1408484487A734DC6B0D4","2019-09-01 00:00:21","2019-09-01 00:00:45","8175837","5","2.39.xxx.xxx",545073,17270,13,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Vodafone Italia DSL","1","22","2","Italy","IT","Tuscany","52","Prato",43.883,11.100,144.097,"Prato PO, Italy","Prato","locality","Italy","IT","Tuscany","Province of Prato","Prato","59100","",231.644
126553805,"095673710E4346438A5472B971CDBDAC","2019-09-01 00:00:46","2019-09-01 00:00:46","","4","188.234.xxx.xxx",69938,85423,2,"Kazan","Russian Federation","RU",55.7951,49.1089,"DOM.RU","JSC ER-Telecom Holding","1","2","1","Russia","RU","Tatarstan","TA","Kazan’",55.767,49.163,2.82591,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420107","",4.5428
126553806,"31AB99179E054B11B9BD54DFF924688C","2019-09-01 00:00:07","2019-09-01 00:00:46","7771763","5","111.71.xxx.xxx",36109,6250,76,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Chunghwa Telecom","1","22","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","",1.06286
126553807,"79B5AD297AB94FDFA244D6FFCC4A9147","2019-09-01 00:01:48","2019-09-01 00:00:46","2005575","5","62.141.xxx.xxx",31941,2220,19,"Świdnica","Poland","PL",50.8500,16.4833,"Limonka.pl","Multimedia Polska S.A.","1","22","2","Poland","PL","Lower Silesian Voivodeship","DS","Swidnica",50.841,16.479,0.602506,"58, Poland","Swidnica","locality","Poland","PL","Lower Silesian Voivodeship","Świdnica County","Świdnica","58","",0.96856
126553808,"B52FA798ED7A4F849BA6ED068ACCF7AB","2019-09-01 00:00:47","2019-09-01 00:00:47","3140069","4","222.129.xxx.xxx",26477,8637,10,"Beijing","China","CN",39.9139,116.3917,"Beijing Unicom","China Unicom Beijing","1","2","1","China","CN","Beijing","BJ","Beijing",39.928,116.388,1.05336,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","","",1.69333
126553809,"D2C22399ABF54E7C885D344F20CB9C80","2019-08-31 23:59:56","2019-09-01 00:00:47","705865","5","67.143.xxx.xxx",47401,4930,624,"Wichita, KS","United States","US",37.6922,-97.3372,"Kansas Research and Education Network","Hughes Network Systems","1","2","2","United States","US","UNKNOWN","??",\N,37.751,-97.822,26.8351,"United States","United States","country","United States","US","","","","","2001:5b0:48e5:852x:xxxx:xxxx:xxxx:xxxx",43.1388
126553810,"288027BC5D6B43889DA047CF43955C80","2019-09-01 00:00:09","2019-09-01 00:00:48","7598240","5","171.241.xxx.xxx",42375,49358,3,"Hanoi","Vietnam","VN",21.0285,105.8542,"VTC DIGICOM","Viettel Group","1","22","1","Vietnam","VN","Hanoi","HN","Hanoi",21.033,105.850,0.428876,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","","","",0.689441
126553811,"E99F6985BBB648FCB882A8F13932B558","2019-09-01 00:00:18","2019-09-01 00:00:49","4779677","5","77.20.xxx.xxx",44465,63437,17,"Frankfurt","Germany","DE",50.1109,8.6821,"Vodafone DE","Vodafone Kabel Deutschland","1","2","1","Germany","DE","Bremen","HB","Bremen",53.061,8.790,204.167,"Bremen, Germany","Bremen","locality","Germany","DE","Bremen","Bremen","","28237","",328.209
126553812,"9718CC927E9342A79DE61CA24FA5736E","2019-09-01 00:00:15","2019-09-01 00:00:50","2657321","5","81.96.xxx.xxx",26256,18072,23,"Nottingham","Great Britain","GB",52.9548,-1.1581,"Virgin Media","Virgin Media","1","2","1","United Kingdom","GB","Northamptonshire","NTH","Rushden",52.283,-0.583,52.3452,"Rushden NN10, UK","Rushden","locality","United Kingdom","GB","England","Northamptonshire","East Northamptonshire District, Rushden","NN10","",84.1477
126553813,"0F67B9E087234AF6BDECAAFD2388AB8F","2019-09-01 00:00:11","2019-09-01 00:00:50","8425555","5","5.129.xxx.xxx",96036,115,3,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","EDINOS Ltd.","1","22","2","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.041,82.934,2.26243,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630005","",3.63697
126553814,"74C7F735FE134AD7B000A1699539D4C9","2019-09-01 00:00:18","2019-09-01 00:00:52","8340399","5","24.247.xxx.xxx",82767,11425,5,"Kalamazoo, MI","United States","US",42.2917,-85.5872,"Secant Technologies","Spectrum","1","22","2","United States","US","Michigan","MI","Portage",42.197,-85.555,6.71368,"Portage, MI, USA","Portage","locality","United States","US","Michigan","Kalamazoo County","","49024","",10.7926
126553815,"D5F4688E7A1F475BB6C0A0F22017B5C5","2019-09-01 00:00:25","2019-09-01 00:00:53","8424866","5","180.191.xxx.xxx",11450,511,20,"Makati","Philippines","PH",14.5500,121.0300,"Sky Fiber","Globe Mobile","1","2","2","Philippines","PH","Metro Manila","00","Makati City",14.566,121.033,1.17611,"Makati, Metro Manila, Philippines","Makati","locality","Philippines","PH","Metro Manila","","","","",1.89066
126553816,"9698AA5E7F3744EDA4BAC1E8B9D0C1C6","2019-09-01 00:00:40","2019-09-01 00:00:53","7745798","5","110.168.xxx.xxx",95278,58776,5,"Bangkok","Thailand","TH",13.7500,100.4833,"DTAC","True Internet","1","22","2","Thailand","TH","Nakhon Pathom","73","Nakhon Pathom",13.866,100.191,21.185,"Wat Lamut, Nakhon Chai Si District, Nakhon Pathom, Thailand","Wat Lamut","locality","Thailand","TH","Nakhon Pathom","Nakhon Chai Si District","","73120","",34.056
126553817,"0AAD033F29F2462F922749E52840E420","2019-09-01 00:00:25","2019-09-01 00:00:55","929919","5","75.26.xxx.xxx",2580,399,14,"San Francisco, CA","United States","US",37.7749,-122.4194,"AT&T","AT&T INTERNET SERVICES","1","22","2","United States","US","California","CA","Nevada City",39.261,-121.017,127.786,"Nevada County, CA, USA","Nevada County","administrative_area_level_2","United States","US","California","Nevada County","","95959","",205.423
126553818,"7E2951C6ECBC4784B49E69DC4E0D0F2B","2019-09-01 00:00:23","2019-09-01 00:00:55","8054989","5","120.29.xxx.xxx",24981,23871,4,"Angeles City","Philippines","PH",15.1450,120.5887,"Converge ICT Solutions Inc.","Comclark","0","22","2","Philippines","PH","Central Luzon","03","Angeles City",15.140,120.591,0.341037,"Angeles, Pampanga, Philippines","Angeles","locality","Philippines","PH","Central Luzon","Pampanga","","","",0.548234
126553819,"B3D9213A567746C693D57D171971CDD7","2019-09-01 00:00:21","2019-09-01 00:00:55","6861347","5","112.201.xxx.xxx",2801,667,108,"Antipolo","Philippines","PH",14.5992,121.1943,"Globe Telecom","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Calabarzon","40","Cainta",14.580,121.116,5.34867,"Cainta, 1900 Rizal, Philippines","Cainta","locality","Philippines","PH","Calabarzon","Rizal","","","",8.59827
126553820,"640D232E2B144B179C8AB70BCA0F70AA","2019-08-31 23:58:58","2019-09-01 00:00:57","6538521","5","193.124.xxx.xxx",45115,19120,40,"Nuremberg","Germany","DE",49.4254,11.0797,"noris network AG","DSLmobil GmbH","1","22","2","Germany","DE","Bavaria","BY","Hitzhofen",48.850,11.316,41.2204,"Hitzhofen, Germany","Hitzhofen","locality","Germany","DE","Bavaria","Upper Bavaria","Eichstätt","85122","",66.2639
126553821,"EA7E2BC48A5842B5B646B7DC982A2766","2019-09-01 00:00:21","2019-09-01 00:00:57","3504048","5","188.17.xxx.xxx",226064,144964,7,"Perm","Russian Federation","RU",58.0000,56.3167,"Rostelecom","Rostelecom","1","2","2","Russia","RU","Perm Krai","PER","Perm",58.000,56.250,2.44487,"Perm, Perm Krai, Russia","Perm","locality","Russia","RU","Perm Krai","gorod Perm'","","614039","",3.93025
126553822,"076AFF67C39048B9A1EF93C023848ECC","2019-09-01 00:00:23","2019-09-01 00:00:57","8083654","5","202.163.xxx.xxx",4102,3952,18,"Lahore","Pakistan","PK",31.5758,74.3269,"PTCL BROADBAND","Cyber Internet Services (pvt.)","1","2","2","Pakistan","PK","Punjab","PB","Lahore",31.488,74.368,6.50069,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","","","",10.4502
126553823,"2B3EB6D1B654433CA9E1A07F94EA6EB5","2019-09-01 00:00:55","2019-09-01 00:00:58","7493251","5","2.179.xxx.xxx",3957,747,20,"Tehran","Iran, Islamic Republic of","IR",35.6833,51.4167,"Fanap Telecom","Information Technology Company (ITC)","0","22","2","Iran","IR","UNKNOWN","??",\N,35.696,51.423,0.955515,"Iran","Iran","country","Iran","IR","","","","","",1.53604
126553824,"A3D6EFF64963419794F4B056248E95B3","2019-09-01 00:00:25","2019-09-01 00:00:59","11351","5","86.23.xxx.xxx",219635,25766,11,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","Virgin Media","1","2","2","United Kingdom","GB","Stoke-on-Trent","STE","Stoke-on-Trent",52.990,-2.180,33.9218,"Stoke-on-Trent ST1, UK","Stoke-on-Trent","locality","United Kingdom","GB","England","Stoke-on-Trent","","ST1","",54.531
126553825,"2B7FEB98AA354A22BB0B10E259519F3F","2019-09-01 00:01:00","2019-09-01 00:01:00","7707665","4","91.248.xxx.xxx",302249,142116,1,"Oldenburg","Germany","DE",53.1439,8.2139,"EWE TEL GmbH","EWE-Tel GmbH","1","22","2","Germany","DE","Lower Saxony","NI","Vechta",52.716,8.283,29.6909,"Vechta, Germany","Vechta","locality","Germany","DE","Lower Saxony","Vechta","","49377","",47.7297
126553826,"7008845D249549CE94A34BA58959C4CD","2019-09-01 00:01:01","2019-09-01 00:01:01","217986","4","112.206.xxx.xxx",10342,476,22,"Makati","Philippines","PH",14.5500,121.0300,"Smart Communications Inc.","Philippine Long Distance Telephone","1","2","1","Philippines","PH","Metro Manila","00","Makati City",14.566,121.033,1.17611,"Makati, Metro Manila, Philippines","Makati","locality","Philippines","PH","Metro Manila","","","","",1.89066
126553827,"5D957F9E3B93457A8C77BB5BA476EC6E","2019-09-01 00:01:02","2019-09-01 00:01:02","3844814","4","60.113.xxx.xxx",330118,322942,4,"Tokyo","Japan","JP",35.6833,139.6833,"GLBB Japan","Softbank BB","1","2","1","Japan","JP","Tokyo","13","Roppongi",35.650,139.733,3.6333,"Minato, Tokyo, Japan","Minato","locality","Japan","JP","Tokyo","","","106-0045","2400:2410:2aa0:180x:xxxx:xxxx:xxxx:xxxx",5.84072
