test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
3423743736,174378803,"2019-09-01 00:03:10","182.232.xxx.xxx",34408,14089,21,"Pathum Wan","Thailand","TH",13.7402,100.5352,"DTAC","Thailand","TH","Chachoengsao","24","Ban Khlong Prawet",13.638,101.011,32.7676,12,12,"AIS Mobile","1","AIS","TH","520","3","iPad8,3","12.4.1",1,"Khlong Prawet, Ban Pho District, Chachoengsao, Thailand","Khlong Prawet","locality","Thailand","TH","Chachoengsao","Ban Pho District","","24140","","13.63806","101.01131",1,55.2752
3423743737,174719947,"2019-09-01 00:03:10","83.245.xxx.xxx",63377,22091,31,"Helsinki","Finland","FI",60.1708,24.9375,"TruongFI","Finland","FI","Southwest Finland","19","Turku",60.444,22.348,90.713,12,12,"Elisa Oyj Mobile","1","elisa","FI","244","5","iPhone X","12.4",2,"Turku, Finland","Turku","administrative_area_level_3","Finland","FI","Turku","","","20610","","60.44460","22.34810",2,154.207
3423743740,137051214,"2019-09-01 00:03:10","176.59.xxx.xxx",23789,13211,55,"Kazan","Russian Federation","RU",55.8304,49.0661,"Rostelecom","Russia","RU","Chuvashia Republic","CU","Unknown",56.132,47.251,73.2418,12,12,"T2 Mobile LLC","1","TELE2","RU","250","20","iPhone X","12.4",2,"Chuvashia Republic, Russia","Chuvashia Republic","administrative_area_level_1","Russia","RU","Chuvashia Republic","","","","","56.13220","47.25190",2,117.74
3423743745,95348383,"2019-09-01 00:03:10","80.12.xxx.xxx",61205,12580,46,"Bordeaux","France","FR",44.8378,-0.5792,"LaFibre.info","France","FR","Unknown","??","Unknown",43.599,1.433,131.479,12,12,"Orange France Mobile","1","Orange France","FR","208","1","iPhone 6S Plus","12.4",2,"France","France","country","France","FR","","","","","","43.59950","1.43320",2,498.999
3423743753,172024466,"2019-09-01 00:03:11","101.9.xxx.xxx",16311,1801,29,"Kaohsiung","Taiwan","TW",22.6333,120.2667,"WiFly","Taiwan","TW","Kaohsiung City","KHH","Dashe",22.728,120.353,8.60495,12,12,"Taiwan Mobile","1","台湾大哥大","TW","466","97","iPhone XR","12.4",1,"Kaohsiung, Gushan District, Kaohsiung City, Taiwan","Kaohsiung","locality","Taiwan","TW","Kaohsiung City","Fengshan District","文華里","815","","22.72837","120.35366",1,13.5702
3423743781,173560626,"2019-09-01 00:03:12","113.210.xxx.xxx",12153,5236,32,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Kedah","02","Ayer Hangat",6.350,99.765,258.89,12,12,"Maxis Communications","1","Maxis","MY","502","12","iPhone 6","12.3.1",1,"Langkawi, Kedah, Malaysia","Langkawi","locality","Malaysia","MY","Kedah","Langkawi","","07000","","6.35085","99.76510",1,419.714
3423743783,172655610,"2019-09-01 00:03:13","120.17.xxx.xxx",28146,8400,26,"Sydney","Australia","AU",-33.8600,151.2111,"Telstra","Australia","AU","Australian Capital Territory","ACT","Kambah",-35.389,149.057,161.923,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone 8","12.4.1",1,"Kambah ACT 2902, Australia","Kambah","locality","Australia","AU","Australian Capital Territory","","","2902","","-35.38938","149.05720",1,260.016
3423743784,167791729,"2019-09-01 00:03:13","101.137.xxx.xxx",20618,18835,36,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.047,121.531,1.00736,12,12,"Asia Pacific Telecom","1","GT","TW","466","5","iPhone SE","13.1.1",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","","25.04780","121.53180",2,1.06286
3423743791,173158635,"2019-09-01 00:03:13","93.23.xxx.xxx",4687,621,36,"Paris","France","FR",48.8742,2.3470,"Cloudwatt","France","FR","Île-de-France","IDF","Tremblay-en-France",49.002,2.561,13.1977,12,12,"SFR","1","SFR","FR","208","10","iPhone XS Max","12.4.1",1,"Tremblay-en-France, France","Tremblay-en-France","locality","France","FR","Île-de-France","Seine-Saint-Denis","","93290","","49.00260","2.56185",1,19.3501
3423743797,173575803,"2019-09-01 00:03:13","193.143.xxx.xxx",256,338,169,"Orenburg","Russian Federation","RU",51.7833,55.1000,"Rostelecom","Russia","RU","Orenburg Oblast","ORE","Sol'-Iletsk",51.282,54.711,38.4949,12,12,"Tinkoff Mobile LLC","1","Carrier","RU","250","62","iPhone SE","12.3.1",1,"Orenburgskiy r-n, Orenburgskaya oblast', Russia","Orenburgskiy rayon","administrative_area_level_2","Russia","RU","Orenburg Oblast","Orenburgskiy rayon","","461521","","51.18254","54.88275",1,70.029
3423743801,168048528,"2019-09-01 00:03:13","105.63.xxx.xxx",31221,16496,34,"Nairobi","Kenya","KE",-1.2833,36.8167,"Liquid Telecom Kenya","Kenya","KE","Nairobi","30","Nairobi",-1.287,36.812,0.399528,12,12,"Safaricom","1","Safaricom","KE","639","2","iPhone X","13.1",1,"Nairobi, Kenya","Nairobi","locality","Kenya","KE","Nairobi","","","","","-1.28772","36.81298",1,0
3423743814,126264539,"2019-09-01 00:03:14","149.254.xxx.xxx",28926,12149,18,"London","Great Britain","GB",51.5171,-0.1062,"Coreix Ltd","United Kingdom","GB","Surrey","SRY","Farnham",51.212,-0.810,36.9748,12,12,"EE Mobile","1","Virgin","GB","234","30","iPhone SE","12.4.1",1,"Farnham GU9, UK","Farnham","locality","United Kingdom","GB","England","Surrey","Waverley District, Farnham","GU9","","51.21429","-0.80815",1,59.6989
3423743815,144665579,"2019-09-01 00:03:14","120.188.xxx.xxx",1206,1461,167,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Indosat Tbk","Indonesia","ID","West Java","JB","Bekasi",-6.277,106.909,9.28038,5,5,"PT Indosat Tbk.","1","INDOSAT","ID","510","1","iPhone5C","10.3.3",1,"Bekasi, Bekasi City, West Java, Indonesia","Bekasi","locality","Indonesia","ID","West Java","Bekasi City","","17411","","-6.27691","106.90977",1,19.6342
3423743817,150204892,"2019-09-01 00:03:15","113.185.xxx.xxx",37945,6055,17,"Hanoi","Vietnam","VN",21.0285,105.8542,"FPT Telecom","Vietnam","VN","Hanoi","HN","Hanoi",21.031,105.851,0.256367,12,12,"Vietnam Posts And Telecommunications Group","1","VinaPhone","VN","452","2","iPhone 6","11.3",2,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","","","","21.03130","105.85160",2,0.689441
3423743834,138455397,"2019-09-01 00:03:15","27.242.xxx.xxx",132081,35548,37,"Hsinchu","Taiwan","TW",24.8167,120.9833,"Chief Telecom","Taiwan","TW","Hsinchu County","HSZ","Shixing",24.828,121.051,4.34561,12,12,"FarEasTone","1","遠傳電信","TW","466","1","iPhone 8","12.4.1",1,"305, Taiwan, 新竹縣新埔鎮上寮里","上寮里","administrative_area_level_4","Taiwan","TW","Hsinchu County","Xinpu Township","上寮里","305","","24.82833","121.05132",1,5.25072
3423743841,150835132,"2019-09-01 00:03:16","46.211.xxx.xxx",2208,240,93,"Novoiavorivsk","Ukraine","UA",49.9316,23.5711,"SkyNet","Ukraine","UA","Lviv Oblast","46","Rava-Rus'ka",50.236,23.623,21.194,6,6,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone5S","12.4.1",1,"Zhovkivs'kyi district, Lviv Oblast, Ukraine","Zhovkivs'kyi district","administrative_area_level_2","Ukraine","UA","Lviv Oblast","Zhovkivs'kyi district","","","","50.23615","23.62354",1,33.5191
3423743848,171529716,"2019-09-01 00:03:16","80.187.xxx.xxx",7770,3566,43,"Berlin","Germany","DE",52.5167,13.3833,"SysEleven GmbH","Germany","DE","Brandenburg","BB","Rehfelde",52.508,13.931,23.1024,12,12,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone 7","12.4.1",1,"Rehfelde, Germany","Rehfelde","locality","Germany","DE","Brandenburg","Märkisch-Oderland","","15345","","52.50894","13.93145",1,34.9627
3423743861,129157667,"2019-09-01 00:03:16","213.205.xxx.xxx",14004,1808,42,"Bath","GB","GB",51.3758,-2.3599,"Truespeed Communications","United Kingdom","GB","Worcestershire","WOR","Great Malvern",52.112,-2.329,50.9724,12,12,"EE Mobile","1","EE","GB","234","30","iPhone 8","12.4.1",1,"Malvern WR14, UK","Great Malvern","locality","United Kingdom","GB","England","Worcestershire","Malvern Hills District, Malvern","WR14","","52.11248","-2.32998",1,82.4378
3423743869,148467012,"2019-09-01 00:03:17","202.176.xxx.xxx",136310,117297,31,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.802,100.615,6.88384,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7","13.0",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10230","","13.80228","100.61530",1,2.27614
3423743874,164931409,"2019-09-01 00:03:17","175.100.xxx.xxx",1943,1634,57,"Singapore","Singapore","SG",1.3000,103.8000,"OVH Cloud","Cambodia","KH","Phnom Penh","12","Phnom Penh",11.558,104.912,713.664,6,6,"Metfone","1","Carrier","KH","456","8","iPhone 6","12.1.4",2,"Phnom Penh 12000, Cambodia","Phnom Penh","locality","Cambodia","KH","Phnom Penh","","","","","11.55830","104.91210",2,1146.39
3423743902,112772738,"2019-09-01 00:03:18","120.21.xxx.xxx",147082,36279,22,"Melbourne","Australia","AU",-37.8136,144.9631,"Broadband Solutions Pty Ltd","Australia","AU","Victoria","VIC","Melbourne",-37.807,144.951,0.772956,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone 6S Plus","12.4.1",2,"West Melbourne VIC, Australia","West Melbourne","locality","Australia","AU","Victoria","Melbourne City","","3003","","-37.80710","144.95160",2,0.0478257
3423743903,173371978,"2019-09-01 00:03:18","174.208.xxx.xxx",134914,54345,94,"Helena, MT","United States","US",46.5958,-112.0270,"CenturyLink","United States","US","Montana","MT","Helena",46.596,-112.037,0.484829,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone XS Max","12.4.1",1,"Helena, MT, USA","Helena","locality","United States","US","Montana","Lewis and Clark County","","59625","","46.59661","-112.03713",1,11.3204
3423743905,174126275,"2019-09-01 00:03:18","113.210.xxx.xxx",33161,632,18,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.158,101.712,2.281,6,6,"Maxis Communications","1","Maxis","MY","502","12","iPhone 8","13.1",1,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50088","","3.15823","101.71212",1,3.69529
3423743929,156908632,"2019-09-01 00:03:20","223.24.xxx.xxx",81860,5778,39,"Ubon Ratchathani","Thailand","TH",15.2448,104.8473,"3BB","Thailand","TH","Ubon Ratchathani","34","Khemarat",16.039,105.209,60.0686,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone X","12.4.1",1,"Khemmarat, Khemmarat District, Ubon Ratchathani, Thailand","Khemmarat","locality","Thailand","TH","Ubon Ratchathani","Khemmarat District","","34170","","16.03993","105.20989",1,97.1938
3423743931,174588952,"2019-09-01 00:03:20","157.47.xxx.xxx",7313,11077,78,"Haryana","India","IN",29.0588,76.0856,"Fibre Air Services Private Limited","India","IN","Rajasthan","RJ","Hanumangarh",29.582,74.321,112.409,12,12,"Jio","1","Jio","IN","405","868","iPhone 8","12.3.1",1,"Hanumangarh Town, Rajasthan, India","Hanumangarh Town","locality","India","IN","Rajasthan","Hanumangarh","","335513","","29.58259","74.32115",1,181.137
3423743940,156478956,"2019-09-01 00:03:21","49.182.xxx.xxx",10048,45,34,"Brisbane","Australia","AU",-27.4728,153.0278,"APNIC Pty Ltd","Australia","AU","Queensland","QLD","Deagon",-27.331,153.064,10.001,12,12,"Optus","1","Telstra","AU","505","1","iPhone 7","12.4.1",1,"Deagon QLD, Australia","Deagon","locality","Australia","AU","Queensland","Brisbane City","","4017","","-27.33200","153.06478",1,15.9776
3423743950,25007860,"2019-09-01 00:03:22","151.37.xxx.xxx",12579,3015,55,"Rome","Italy","IT",41.9000,12.5000,"Wind Tre","Italy","IT","Sardinia","88","Settimo San Pietro",39.293,9.182,250.695,5,5,"Wind Tre","1","Carrier","IT","222","88","iPad3","9.3.6",1,"09040 Settimo San Pietro CA, Italy","Settimo San Pietro","locality","Italy","IT","Sardinia","Province of Cagliari","Settimo San Pietro","09040","","","",0,403.123
3423743952,132180922,"2019-09-01 00:03:22","213.225.xxx.xxx",9638,10448,23,"Vienna","Austria","AT",48.2088,16.3726,"Kraftcom","Austria","AT","Vienna","9","Vienna",48.207,16.370,0.123231,12,12,"Telekom Austria","1","A1","AT","232","1","iPhone 7","12.4",2,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1010","","48.20770","16.37050",2,6.71436
3423743960,97530118,"2019-09-01 00:03:23","1.38.xxx.xxx",26074,3282,26,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","India","IN","Gujarat","GJ","Botad",22.168,71.666,83.3797,12,12,"Vodafone India","1","Vodafone India","IN","404","5","iPhone 6S","13.1.1",1,"Botad, Gujarat 364710, India","Botad","locality","India","IN","Gujarat","Bakod","","364710","","22.16837","71.66688",1,134.183
3423743964,174321558,"2019-09-01 00:03:23","223.104.xxx.xxx",39106,3891,54,"Zhuzhou","China","CN",27.8280,113.1339,"Changsha, Hunan Unicom","China","CN","Hunan","HN","Chenzhou",25.842,113.016,137.557,12,12,"China Mobile Guangdong","1","中国移动","CN","460","2","iPhone 6S","12.4",1,"Chenzhou, Hunan, China","Chenzhou","locality","China","CN","Hunan","","","","","25.84223","113.01583",1,225.724
3423743966,155750715,"2019-09-01 00:03:23","5.111.xxx.xxx",109056,12515,23,"Taif","Saudi Arabia","SA",22.9000,41.1367,"Mobily","Saudi Arabia","SA","Makkah Province","02","Makkah",21.426,39.826,132.036,12,12,"Mobily","1","Mobily","SA","420","3","iPhone XS","13.0",2,"Mecca Saudi Arabia","Mecca","locality","Saudi Arabia","SA","Makkah Province","","","24231","","21.42670","39.82610",2,212.254
3423743974,172225668,"2019-09-01 00:03:24","114.124.xxx.xxx",17621,15150,24,"Jakarta","Indonesia","ID",-6.2615,106.8106,"PT Adi Inti Mandiri","Indonesia","ID","West Java","JB","Bekasi",-6.258,106.950,9.60964,12,12,"Telkomsel","1","Carrier","ID","510","10","iPhone 7","13.0",1,"Bekasi, Bekasi City, West Java, Indonesia","Bekasi","locality","Indonesia","ID","West Java","Bekasi City","","17412","","-6.25804","106.95032",1,20.0056
3423743977,173832580,"2019-09-01 00:03:24","49.35.xxx.xxx",1249,563,63,"Latur","India","IN",18.4000,76.5600,"Intech Online Pvt Ltd","India","IN","Maharashtra","MH","Buldana",20.527,76.167,149.359,12,12,"Jio","1","Jio","IN","405","864","iPhone 7 Plus","13.0",1,"Buldana, Maharashtra 443001, India","Buldana","locality","India","IN","Maharashtra","Buldhana","","443001","","20.52736","76.16755",1,240.477
3423743996,157810173,"2019-09-01 00:03:25","223.184.xxx.xxx",11915,6104,59,"Ahmedabad","India","IN",23.0300,72.5800,"Bharti Airtel Ltd.","India","IN","Madhya Pradesh","MP","Ujjain",23.174,75.795,204.808,12,12,"BHARTI Airtel","1","AirTel","IN","404","93","iPhone XS Max","13.0",1,"Ujjain, Madhya Pradesh, India","Ujjain","locality","India","IN","Madhya Pradesh","Ujjain","","456010","","23.17434","75.79532",1,326.357
3423744001,174717955,"2019-09-01 00:03:25","124.217.xxx.xxx",20418,10289,27,"Hong Kong","Hong Kong","HK",22.2500,114.1667,"Telin","Hong Kong","HK","Central And Western District","HCW","Hong Kong",22.313,114.189,4.59334,12,12,"Hutchison Telephone Company Limited","1","3","HK","454","3","iPhone XS Max","12.4.1",1,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","","","22.31303","114.18929",1,4.08221
3423744006,163271339,"2019-09-01 00:03:25","188.162.xxx.xxx",13372,2321,35,"Gostilitsy","Russia","RU",59.7490,29.6310,"VN-TELECOM","Russia","RU","Leningrad Oblast","LEN","Ivangorod",59.370,28.220,55.9488,12,12,"Yota","1","Yota","RU","250","11","iPhone XS","12.3.1",1,"Ivangorod, Leningrad Oblast, Russia","Ivangorod","locality","Russia","RU","Leningrad Oblast","Kingiseppsky District","","188490","","59.37022","28.22032",1,90.3082
3423744015,153088315,"2019-09-01 00:03:26","89.144.xxx.xxx",115019,58627,26,"Vienna","Austria","AT",48.2088,16.3726,"Magenta Telekom","Austria","AT","Lower Austria","3","Baden bei Wien",48.006,16.217,15.7276,12,12,"Telekom Austria","1","A1","AT","232","1","iPhone XS Max","13.0",1,"Baden bei Wien, Austria","Baden bei Wien","locality","Austria","AT","Lower Austria","Baden District","Gemeinde Baden","2500","","48.00645","16.21730",1,27.0072
3423744026,169744649,"2019-09-01 00:03:26","223.141.xxx.xxx",17590,14236,22,"New Taipei","Taiwan","TW",25.0111,121.4458,"KGEX ISP","Taiwan","TW","Miaoli County","MIA","Zhunan",24.730,120.905,39.0815,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6S Plus","12.4.1",1,"350, Taiwan, 苗栗縣竹南鎮公義里","公義里","administrative_area_level_4","Taiwan","TW","Taiwan Province","Miaoli County","Zhunan Township, 公義里","350","","24.72381","120.90044",1,67.7078
3423744031,144241839,"2019-09-01 00:03:27","177.79.xxx.xxx",50643,1246,31,"Curitiba","Brazil","BR",-25.4167,-49.2500,"Vivo CTA","Brazil","BR","State of Paraná","PR","Curitiba",-25.479,-49.271,4.51766,12,12,"Vivo","1","VIVO","BR","724","6","iPhone 8 Plus","12.3.2",1,"Curitiba, Curitiba - State of Paraná, Brazil","Curitiba","locality","Brazil","BR","State of Paraná","Curitiba","","81030","","-25.47913","-49.27125",1,0
3423744036,174625487,"2019-09-01 00:03:27","148.252.xxx.xxx",12988,3596,44,"London","United Kingdom","GB",51.5171,-0.1062,"31173 Services AB","United Kingdom","GB","Unknown","??","Unknown",51.496,-0.122,1.59281,12,12,"Vodafone","1","vodafone UK","GB","234","15","iPhone XR","12.4.1",2,"United Kingdom","United Kingdom","country","United Kingdom","GB","","","","","","51.49640","-0.12240",2,2.56053
3423744043,166988550,"2019-09-01 00:03:27","106.202.xxx.xxx",13599,6307,31,"New Delhi","India","IN",28.6100,77.2300,"Star Broadband Services (I) Pvt Ltd","India","IN","Delhi","DL","Delhi",28.650,77.237,2.82838,1,0,"BHARTI Airtel","1","Unknown","","0","0","iPhone 7 Plus","13.1.1",2,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110006","","28.65040","77.23720",2,6.43706
3423744044,158728131,"2019-09-01 00:03:28","113.57.xxx.xxx",41631,717,31,"Wuhan","China","CN",30.5833,114.2833,"China Unicom,Hubei Branch","China","CN","Hubei","HB","Yichang",30.982,111.608,161.312,12,12,"China Unicom Liaoning","1","中国联通","CN","460","1","iPhone 6S Plus","12.4.1",1,"Yichang, Hubei, China","Yichang","locality","China","CN","Hubei","","","","","30.98229","111.60870",1,287.214
3423744054,172600295,"2019-09-01 00:03:28","37.73.xxx.xxx",23600,17669,40,"Kiev","Ukraine","UA",50.4500,30.5233,"UnderNet","Ukraine","UA","Unknown","??","Unknown",50.450,30.523,0,12,12,"lifecell","1","lifecell","UA","255","6","iPhone 6S Plus","12.4.1",2,"Ukraine","Ukraine","country","Ukraine","UA","","","","","","50.45000","30.52330",2,0
3423744056,150411477,"2019-09-01 00:03:28","5.90.xxx.xxx",12676,2174,42,"Abbadia San Salvatore","Italy","IT",42.8767,11.6727,"ADD39 - Coding SRL","Italy","IT","Sardinia","88","Palau",41.185,9.374,166.213,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone5S","12.4",1,"Palau, Province of Olbia-Tempio, Italy","Palau","administrative_area_level_3","Italy","IT","Sardinia","Province of Olbia-Tempio","Palau","07020","","41.18545","9.37422",1,266.835
3423744057,174791791,"2019-09-01 00:03:28","27.67.xxx.xxx",2677,8320,30,"Hanoi","Vietnam","VN",21.0285,105.8542,"Supernet-hanoi","Vietnam","VN","Hanoi","HN","Hanoi",21.031,105.851,0.256367,12,12,"Viettel Group","1","Viettel","VN","452","4","iPhone 6","12.4",2,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","","","","21.03130","105.85160",2,0.689441
3423744059,95557070,"2019-09-01 00:03:28","183.171.xxx.xxx",16401,10977,31,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Perak","08","Bidur",4.133,101.304,73.9424,12,12,"Celcom Axiata Berhad","1","Celcom","MY","502","19","iPhone 6S","12.4",1,"Bidor, Perak, Malaysia","Bidor","locality","Malaysia","MY","Perak","Batang Padang","Bidor","35500","","4.13380","101.30443",1,117.965
3423744065,167757109,"2019-09-01 00:03:29","51.253.xxx.xxx",111973,17815,37,"Khobar","Saudi Arabia","SA",26.2172,50.1971,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Eastern Province","04","Al Qarah",25.440,49.649,63.6427,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XS","12.4",1,"Juatha Saudi Arabia","Juatha","locality","Saudi Arabia","SA","Eastern Province","Al Ahsa","","36348","","25.44043","49.64922",1,103.642
3423744075,163628425,"2019-09-01 00:03:29","99.203.xxx.xxx",11107,6778,55,"Santa Clara, CA","United States","US",37.3541,-121.9552,"KamaTera INC","United States","US","California","CA","Dublin",37.713,-121.911,24.9892,12,12,"Sprint PCS","1","Sprint","US","310","120","iPhone X","13.0",1,"Dublin, CA, USA","Dublin","locality","United States","US","California","Alameda County","","94568","","37.71369","-121.91135",1,40.6749
3423744088,98221811,"2019-09-01 00:03:30","51.39.xxx.xxx",90611,8790,22,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Zain KSA","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.565,46.557,11.2392,12,12,"Zain Saudi Arabia","1","Zain KSA","SA","420","4","iPhone 7","12.4",1,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","14927","","24.56522","46.55742",1,0.66738
3423744102,102786010,"2019-09-01 00:03:31","91.252.xxx.xxx",27666,27561,51,"Rome","Italy","IT",41.9000,12.5000,"Wind Tre","Italy","IT","Sardinia","88","Porto Torres",40.844,8.393,225.267,12,12,"Wind Tre","1","3 ITA","IT","222","99","iPhone 7","13.1.1",1,"Italy","Italy","country","Italy","IT","","","","","","40.83688","8.39036",1,362.236
3423744138,99232864,"2019-09-01 00:03:34","110.54.xxx.xxx",11483,5483,64,"Tarlac","Philippines","PH",15.5000,120.5000,"Globe Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.041,121.509,663.246,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone 6 Plus","12.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","100","","25.04190","121.50920",1,1066.07
3423744155,135257250,"2019-09-01 00:03:35","82.203.xxx.xxx",90887,17604,30,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Southwest Finland","19","Kaarina",60.409,22.382,88.5751,13,13,"DNA Oyj","1","","","","","AppleTV5,3","13.0",2,"20780 Kaarina, Finland","Kaarina","locality","Finland","FI","Kaarina","","","20780","","60.40990","22.38250",2,140.778
3423744159,146970072,"2019-09-01 00:03:35","157.39.xxx.xxx",12378,12251,36,"Ludhiana","India","IN",30.9010,75.8573,"Jio","India","IN","Punjab","PB","Jalandhar",31.321,75.558,34.0289,12,12,"Jio","1","Jio","IN","405","867","iPhone X","12.4.1",1,"Jalandhar, Punjab 144001, India","Jalandhar","locality","India","IN","Punjab","Jalandhar","","144002","","31.32130","75.55864",1,54.1296
3423744160,166101241,"2019-09-01 00:03:35","110.54.xxx.xxx",3231,29237,34,"Mandaluyong","Philippines","PH",14.5800,121.0000,"Sky Fiber","Philippines","PH","Metro Manila","00","San Juan",14.595,121.025,2.0293,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone XS Max","13.0",2,"Manila, Metro Manila, Philippines","Manila","locality","Philippines","PH","Metro Manila","","","","","14.59540","121.02580",2,4.21763
3423744166,116000322,"2019-09-01 00:03:35","183.171.xxx.xxx",510,9594,42,"Bayan Lepas","Malaysia","MY",5.2945,100.2593,"Cirrus Dot Com Sdn Bhd","Malaysia","MY","Perlis","09","Kangar",6.437,100.188,79.1909,12,12,"Celcom Axiata Berhad","1","Celcom","MY","502","19","iPhone 7 Plus","12.4.1",1,"Kangar, Perlis, Malaysia","Kangar","locality","Malaysia","MY","Perlis","Perlis","","01500","","6.43721","100.18866",1,126.799
3423744179,143550895,"2019-09-01 00:03:37","213.55.xxx.xxx",939784,942472,1,"Zurich","Switzerland","CH",47.3690,8.5380,"Wingo","Switzerland","CH","Zurich","ZH","Zurich",47.366,8.554,0.798158,13,13,"Salt Mobile SA","1","","","","","AppleTV6,2","12.4.1",2,"Zürich, Switzerland","Zürich","locality","Switzerland","CH","Zurich","Zürich District","","8032","","47.36640","8.55460",2,0.939237
3423744181,119019175,"2019-09-01 00:03:37","95.185.xxx.xxx",3612,15076,39,"Bisha","Saudi Arabia","SA",19.9764,42.5902,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Turabah",21.206,41.627,105.488,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 6S","12.2",1,"Turbah Saudi Arabia","Turbah","locality","Saudi Arabia","SA","Makkah Province","","","29719","","","",0,169.897
3423744187,166349564,"2019-09-01 00:03:37","209.59.xxx.xxx",3130,485,47,"Saint John's","Antigua and Barbuda","AG",17.1167,-61.8500,"Cable & Wireless (Antigua) Ltd.","Saint Kitts and Nevis","KN","Saint George Gingerland","04","Gingerland",17.145,-62.556,46.7652,6,6,"Cable & Wireless Dominica","1","LIME","KN","356","11","iPhone XS Max","12.4",1,"Mannings, Saint Kitts and Nevis","Mannings","locality","Saint Kitts and Nevis","KN","Saint George Gingerland Parish","","","","","17.14552","-62.55683",1,74.4085
3423744189,152262143,"2019-09-01 00:03:37","66.94.xxx.xxx",30427,17070,69,"Holyrood, KS","United States","US",38.5870,-98.4112,"H&B Communications","United States","US","Unknown","??","Unknown",37.751,-97.822,66.1099,12,12,"T-MOBILE USA","1","T-Mobile","US","310","310","iPhone 7","13.1.1",2,"United States","United States","country","United States","US","","","","","","37.75100","-97.82200",2,106.275
3423744193,173372292,"2019-09-01 00:03:37","172.58.xxx.xxx",88325,12759,83,"East Wenatchee, WA","United States","US",47.4214,-120.2881,"T-Mobile","United States","US","Montana","MT","Helena",46.596,-112.037,393.136,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone X","13.1",1,"Helena, MT, USA","Helena","locality","United States","US","Montana","Lewis and Clark County","","59625","2607:fb90:8168:f82x:xxxx:xxxx:xxxx:xxxx","46.59679","-112.03700",1,627.496
