test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,km_between
8551477780,"2019-09-01 00:00:23","442558047","78.125.xxx.xxx",2731,602,52,"Paris","France","FR",48.8742,2.3470,"SFR SAS","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","Sfr Collectivites SA","1","2","France","FR","Auvergne-Rhone-Alpes","ARA","Mezeres",45.159,4.018,268.732,"43800 Mézères, France","Mézères","locality","France","FR","Auvergne","Haute-Loire","","43800",432.001
8551477782,"2019-09-01 00:00:23","2241187542","119.119.xxx.xxx",93285,39460,17,"Changchun","China","CN",43.8800,125.3228,"China Unicom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36","China Unicom Liaoning","1","2","China","CN","Liaoning","LN","Zaohua",41.877,123.356,170.627,"Shenyang, Liaoning, China","Shenyang","locality","China","CN","Liaoning","","","",274.293
8551477787,"2019-09-01 00:00:23","2240118140","171.83.xxx.xxx",24987,23805,3,"Wuhan","China","CN",30.5833,114.2833,"China Telecom Wuhan Branch","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom HUBEI","1","2","China","CN","Hubei","HB","Baihe",30.653,114.466,11.9395,"Wuhan, Hubei, China","Wuhan","locality","China","CN","Hubei","","","",19.1934
8551477793,"2019-09-01 00:00:23","1130802846","45.127.xxx.xxx",106685,73422,54,"Gurgaon","India","IN",28.5700,77.3200,"Powernet Communications Pvt. Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","Tata Sky Broadband Private Limited","0","2","India","IN","Uttar Pradesh","UP","Noida",28.570,77.320,0,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201301",0
8551477794,"2019-09-01 00:00:23","2041064361","114.125.xxx.xxx",1017,5320,55,"Banjarmasin","Indonesia","ID",-3.3333,114.5833,"PT Telekomunikasi Indonesia","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Telkomsel","1","4","Indonesia","ID","South Sulawesi","SN","Makassar",-5.140,119.422,356.4,"Makassar, Makassar City, South Sulawesi, Indonesia","Makassar","locality","Indonesia","ID","South Sulawesi","Makassar City","","90231",572.932
8551477798,"2019-09-01 00:00:23","2241187558","116.27.xxx.xxx",93887,23994,6,"Guangzhou","China","CN",23.1333,113.2667,"Guangzhou Unicom 5G","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Guangdong","1","2","China","CN","Guangdong","GD","Duruan",22.605,113.009,40.0194,"Jiangmen, Guangdong, China","Jiangmen","locality","China","CN","Guangdong","","","",64.3333
8551477803,"2019-09-01 00:00:23","1908506372","39.149.xxx.xxx",67940,23062,14,"Shijiazhuang","CN","CN",38.0428,114.5149,"chinamobile, hebei","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Henan","HA","Qingping",34.513,113.362,252.463,"Zhengzhou, Henan, China","Zhengzhou","locality","China","CN","Henan","","","",405.848
8551477806,"2019-09-01 00:00:23","2136847344","163.162.xxx.xxx",167332,27567,23,"Milan","Italy","IT",45.4640,9.1916,"Telecom Italia S.p.A.","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Telecom Italia","1","2","Italy","IT","Unknown","??",\N,43.147,12.109,215.678,"Italy","Italy","country","Italy","IT","","","","",346.714
8551477813,"2019-09-01 00:00:23","1919018188","49.36.xxx.xxx",95559,94826,11,"Noida","India","IN",28.6100,77.2300,"Powernet Communications Pvt. Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3895.5 Safari/537.36","Jio","1","2","India","IN","Delhi","DL","Delhi",28.666,77.216,4.00426,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110006",6.43706
8551477814,"2019-09-01 00:00:23","261883604","187.160.xxx.xxx",11251,894,16,"Monterrey","Mexico","MX",25.6667,-100.3000,"Television Internacional","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","izzi","1","2","Mexico","MX","Nuevo Leon","NLE","Arboledas del Virrey",25.767,-100.247,7.73491,"Apodaca, Nuevo Leon, Mexico","Apodaca","locality","Mexico","MX","Nuevo Leon","Apodaca","","66635",12.4343
8551477819,"2019-09-01 00:00:23","1392674482","103.212.xxx.xxx",3065,3901,34,"Pune","India","IN",18.5203,73.8567,"ICC Netspeed","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","V Net Networks Pvt","0","2","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411030",1.78936
8551477820,"2019-09-01 00:00:23","2192407521","45.249.xxx.xxx",35603,33739,7,"Vijayawada","India","IN",16.5190,80.6215,"Pioneer Elabs Limited","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Tejasri communications","0","2","India","IN","Andhra Pradesh","AP","Duvva",16.779,81.623,68.8273,"West Godavari, Andhra Pradesh, India","West Godavari","administrative_area_level_2","India","IN","Andhra Pradesh","West Godavari","","534156",110.643
8551477825,"2019-09-01 00:00:23","975505853","49.146.xxx.xxx",7000,9286,21,"Cebu City","Philippines","PH",10.2833,123.9000,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Central Visayas","07","Guihulngan",10.121,123.274,44.0497,"Philippines","Philippines","country","Philippines","PH","","","","",70.8122
8551477838,"2019-09-01 00:00:24","2221408667","109.87.xxx.xxx",26707,25291,3,"Dnepropetrovsk","Ukraine","UA",48.4500,34.9833,"Triolan","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Triolan","1","2","Ukraine","UA","Dnipropetrovsk Oblast","12","Dnipro",48.450,34.983,0,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine","Dnepropetrovsk","locality","Ukraine","UA","Dnipropetrovsk Oblast","Dnipropetrovs'ka city council","","49000",0
8551477841,"2019-09-01 00:00:24","1785683084","178.87.xxx.xxx",12399,783,17,"Jubail","Saudi Arabia","SA",26.9598,49.5687,"Saudi Telecom Company (STC)","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","SaudiNet","1","2","Saudi Arabia","SA","Eastern Province","04","Al Awjam",26.563,49.943,35.8863,"Eastern Province Saudi Arabia","Eastern Province","administrative_area_level_1","Saudi Arabia","SA","Eastern Province","","","33354",57.6892
8551477850,"2019-09-01 00:00:24","2063892206","103.40.xxx.xxx",74648,84002,17,"Bengaluru","India","IN",12.9715,77.5945,"I-ON","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","B.M.S College Of Engineering","0","2","India","IN","Karnataka","KA","Bengaluru",12.983,77.583,1.10672,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001",1.7791
8551477855,"2019-09-01 00:00:24","1484249130","36.72.xxx.xxx",15050,3182,3,"Yogyakarta","Indonesia","ID",-7.8014,110.3644,"Universitas Gadjah Mada","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","PT TELKOM INDONESIA","1","2","Indonesia","ID","Special Region of Yogyakarta","YO","Canden",-7.670,110.161,16.5969,"Karang, Gerbosari, Samigaluh, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia","Karang","administrative_area_level_5","Indonesia","ID","Special Region of Yogyakarta","Kulon Progo Regency","Samigaluh, Gerbosari, Karang","55673",26.6803
8551477866,"2019-09-01 00:00:24","165501846","90.178.xxx.xxx",12476,1759,25,"Dresden","Germany","DE",51.0333,13.7333,"picolosoft","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","O2 Slovakia, s.r.o.","1","2","Czech Republic","CZ","Ústí nad Labem Region","42","Kadan",50.384,13.267,49.314,"Kadaň, Czech Republic","Kadaň","locality","Czech Republic","CZ","Ústí nad Labem Region","Chomutov District","","432 01",79.2749
8551477872,"2019-09-01 00:00:24","214675656","98.239.xxx.xxx",105917,11887,15,"Sacramento, CA","United States","US",38.5556,-121.4689,"Comcast","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:70.0) Gecko/20100101 Firefox/70.0","Comcast Cable","1","2","United States","US","California","CA","Fowler",36.622,-119.671,166.097,"Edison, Fresno, CA, USA","Edison","neighborhood","United States","US","California","Fresno County","Fresno","93706",267.01
8551477874,"2019-09-01 00:00:24","2238489948","183.229.xxx.xxx",83283,4498,0,"Chongqing","CN","CN",29.5583,106.5667,"Chongqing Mobile Company","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Chongqing","CQ","Huilongba",29.705,106.375,15.3292,"Chongqing, Chongqing, China","Chongqing","locality","China","CN","Chongqing","","","",24.6424
8551477878,"2019-09-01 00:00:24","2239918511","171.111.xxx.xxx",94581,61353,7,"Nanning","China","CN",22.8167,108.3167,"GX-Telecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom GUANGXI","1","2","China","CN","Guangxi","GX","Beiguan",24.702,108.422,130.605,"Hechi, Guangxi, China","Hechi","locality","China","CN","Guangxi","","","",209.954
8551477882,"2019-09-01 00:00:24","2199485084","116.234.xxx.xxx",225410,99630,7,"Shanghai","China","CN",31.2000,121.5000,"Chinamobile-5G","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","China Telecom SHANGHAI","1","2","China","CN","Shanghai","SH","Shanghai",31.045,121.399,12.2203,"Shanghai, Shanghai, China","Shanghai","locality","China","CN","Shanghai","","","",19.6448
8551477883,"2019-09-01 00:00:24","2240881096","125.104.xxx.xxx",85526,62171,12,"Hangzhou","China","CN",30.2500,120.1667,"China Telecom ZheJiang Branch","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Zhejiang","1","2","China","CN","Zhejiang","ZJ","Hangzhou",30.255,120.168,0.389436,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","",0.626039
8551477887,"2019-09-01 00:00:24","627502320","112.196.xxx.xxx",52172,45637,42,"Chandigarh","India","IN",30.7333,76.7794,"myInternet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","DEN Broadband","1","2","India","IN","Haryana","HR","Yamunanagar",30.100,77.283,53.1259,"Yamuna Nagar, Haryana 135001, India","Yamuna Nagar","locality","India","IN","Haryana","Yamuna Nagar","","135001",85.4027
8551477900,"2019-09-01 00:00:24","2227100123","117.10.xxx.xxx",49003,23534,4,"Tianjin","China","CN",39.1333,117.1833,"China Unicom","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Unicom Tianjin","1","2","China","CN","Tianjin","TJ","Guoyuan Xincun",39.221,117.130,6.75745,"Tianjin, Tianjin, China","Tianjin","locality","China","CN","Tianjin","","","",10.863
8551477901,"2019-09-01 00:00:24","2241158870","183.223.xxx.xxx",17823,20937,8,"Chengdu","China","CN",30.6586,104.0647,"China Mobile Group Sichuan Co.,Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Sichuan","SC","Mianyang",31.466,104.766,69.6741,"Mianyang, Sichuan, China","Mianyang","locality","China","CN","Sichuan","","","",112.005
8551477903,"2019-09-01 00:00:24","475881197","124.147.xxx.xxx",73345,85261,62,"Tokyo","Japan","JP",35.6833,139.6833,"GLBB Japan","Mozilla/5.0 (PlayStation 4 6.72) AppleWebKit/605.1.15 (KHTML, like Gecko)","Internet Initiative Japan","1","2","Japan","JP","Tokyo","13","Taito",35.712,139.780,5.7975,"Taito, Tokyo, Japan","Taito","locality","Japan","JP","Tokyo","","","110-0015",9.31978
8551477912,"2019-09-01 00:00:24","485225824","49.149.xxx.xxx",4292,4789,11,"Lucena City","Philippines","PH",13.9333,121.6167,"Smart Communications, Inc.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Calabarzon","40","Binagbag",13.866,121.936,21.9674,"Philippines","Philippines","country","Philippines","PH","","","","",35.3138
8551477914,"2019-09-01 00:00:24","1468556809","182.232.xxx.xxx",3814,3934,30,"Nonthaburi","Thailand","TH",13.8621,100.5144,"3BB","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15","AIS Mobile","1","4","Thailand","TH","Pathum Thani","13","Thanyaburi",14.016,100.733,18.1747,"Lam Sai, Lam Luk Ka District, Pathum Thani, Thailand","Lam Sai","locality","Thailand","TH","Pathum Thani","Lam Luk Ka District","","12150",29.2167
8551477917,"2019-09-01 00:00:24","154117911","183.83.xxx.xxx",95838,152451,1,"Chennai","India","IN",13.0827,80.2707,"ACT Fibernet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","ACT Fibernet","1","2","India","IN","Tamil Nadu","TN","Manapakkam",13.015,80.176,7.87688,"Ramapuram, Tamil Nadu, India","Ramapuram","locality","India","IN","Tamil Nadu","Tiruvallur","","600089",12.6625
8551477925,"2019-09-01 00:00:24","1883646697","103.117.xxx.xxx",1221,1845,49,"Gurgaon","India","IN",28.4615,77.0178,"FUSIONNET WEB SERVICES PVT. LTD","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Dcs Internet Services Pvt","1","2","India","IN","Rajasthan","RJ","Jagatpura",26.837,75.825,133.98,"Jaipur, Rajasthan 302001, India","Jaipur","locality","India","IN","Rajasthan","Jaipur","","302017",215.381
8551477932,"2019-09-01 00:00:24","171473164","92.40.xxx.xxx",37939,29125,40,"London","Great Britain","GB",51.5171,-0.1062,"Coreix Ltd","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Three","1","4","United Kingdom","GB","Unknown","??",\N,51.496,-0.122,1.59281,"United Kingdom","United Kingdom","country","United Kingdom","GB","","","","",2.56053
8551477935,"2019-09-01 00:00:24","1689745428","103.95.xxx.xxx",29535,30506,11,"New Delhi","IN","IN",28.6100,77.2300,"Zapbytes FiberNet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Ridhhi Sidhhi Cable And Internet","1","2","India","IN","Delhi","DL","Anand Parbat",28.658,77.176,4.71044,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110007",7.57228
8551477940,"2019-09-01 00:00:24","91029450","112.198.xxx.xxx",6772,7232,15,"Santa Rosa","Philippines","PH",14.2786,121.0967,"Royal Cable","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Globe Mobile","1","4","Philippines","PH","Calabarzon","40","Candelaria",13.931,121.423,32.5239,"Candelaria, Quezon, Philippines","Candelaria","locality","Philippines","PH","Calabarzon","Quezon","","",52.2838
8551477941,"2019-09-01 00:00:24","108026518","187.160.xxx.xxx",10187,1004,237,"Norderstedt","Germany","DE",53.7064,10.0103,"wilhelm.tel","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","izzi","1","2","Mexico","MX","Nuevo Leon","NLE","Valle del Infonavit",25.727,-100.382,5572.14,"Monterrey, Nuevo Leon, Mexico","Monterrey","locality","Mexico","MX","Nuevo Leon","Monterrey","","64348",8957.51
8551477944,"2019-09-01 00:00:24","153017188","180.246.xxx.xxx",13019,4161,4,"Banjarmasin","Indonesia","ID",-3.3333,114.5833,"Universitas Lambung Mangkurat","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36","PT TELKOM INDONESIA","1","4","Indonesia","ID","South Kalimantan","KS","Banjarmasin",-3.333,114.583,0,"Banjarmasin, Banjarmasin City, South Kalimantan, Indonesia","Banjarmasin","locality","Indonesia","ID","South Kalimantan","Banjarmasin City","","70231",0
8551477956,"2019-09-01 00:00:25","2178726336","90.103.xxx.xxx",933965,297683,3,"Lille","FR","FR",50.6292,3.0573,"Eurafibre","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Orange","1","2","France","FR","Hauts-de-France","HDF","Allouagne",50.533,2.500,25.3606,"Allouagne, France","Allouagne","locality","France","FR","Nord-Pas-de-Calais","Pas-de-Calais","","62157",40.7685
8551477957,"2019-09-01 00:00:25","306282464","94.173.xxx.xxx",99255,5471,9,"Birmingham","Great Britain","GB",52.4800,-1.9100,"Virgin Media","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Virgin Media","1","2","United Kingdom","GB","Birmingham","BIR","Bournville",52.416,-1.916,4.38766,"Birmingham, West Midlands B30, UK","Birmingham","locality","United Kingdom","GB","England","West Midlands","Birmingham","B30",7.05339
8551477961,"2019-09-01 00:00:25","2233256943","115.194.xxx.xxx",102318,33597,2,"Hangzhou","China","CN",30.2500,120.1667,"China Telecom ZheJiang Branch","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Zhejiang","1","2","China","CN","Zhejiang","ZJ","Xiaoshan",30.167,120.258,7.92915,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","",12.7465
8551477965,"2019-09-01 00:00:25","2240075752","117.174.xxx.xxx",229,297,11,"Chengdu","China","CN",30.6586,104.0647,"China Unicom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Sichuan","SC","Chengdu",30.666,104.066,0.571602,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","","",0.91888
8551477987,"2019-09-01 00:00:25","94756413","119.18.xxx.xxx",8583,21015,16,"Sydney","Australia","AU",-33.8600,151.2111,"AARNet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Aussie Broadband","1","2","Australia","AU","New South Wales","NSW","Mount Druitt",-33.766,150.816,23.5709,"Mount Druitt NSW 2770, Australia","Mount Druitt","locality","Australia","AU","New South Wales","Blacktown City Council","","2770",37.8914
8551477988,"2019-09-01 00:00:25","756171551","49.205.xxx.xxx",38288,31168,11,"Chennai","India","IN",13.0827,80.2707,"Airtel Broadband","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","ACT Fibernet","1","2","India","IN","Tamil Nadu","TN","Manapakkam",13.015,80.176,7.87688,"Ramapuram, Tamil Nadu, India","Ramapuram","locality","India","IN","Tamil Nadu","Tiruvallur","","600016",12.6625
8551477992,"2019-09-01 00:00:25","218448045","188.232.xxx.xxx",93679,91252,1,"Omsk","Russian Federation","RU",54.9833,73.3667,"Omsk-IX","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","JSC ER-Telecom Holding","1","2","Russia","RU","Omsk Oblast","OMS","Omsk",55.000,73.400,1.75525,"Omsk, Omsk Oblast, Russia","Omsk","locality","Russia","RU","Omsk Oblast","gorod Omsk","","644007",2.82166
8551478014,"2019-09-01 00:00:25","631864124","187.149.xxx.xxx",6348,3525,30,"Obregon","Mexico","MX",27.4939,-109.9389,"Triara","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Telmex","1","2","Mexico","MX","Sinaloa","SIN","Culiacán",24.771,-107.408,245.263,"Culiacán, Sinaloa, Mexico","Culiacán","administrative_area_level_2","Mexico","MX","Sinaloa","Culiacán","","",394.274
8551478015,"2019-09-01 00:00:25","680199040","5.25.xxx.xxx",9680,4922,19,"Istanbul","Turkey","TR",41.0136,28.9550,"Doruknet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Turkcell","1","2","Turkey","TR","İstanbul","34","Ahmediye",41.091,28.517,23.4557,"Büyükçekmece/İstanbul, Turkey","Büyükçekmece","administrative_area_level_2","Turkey","TR","İstanbul","Büyükçekmece","","34537",37.7062
8551478016,"2019-09-01 00:00:25","775587661","42.201.xxx.xxx",93943,81630,18,"Karachi","Pakistan","PK",24.8615,67.0099,"Transworld Enterprise Services","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.53","FiberLink Ltd.","1","2","Pakistan","PK","Punjab","PB","Lahore",31.488,74.368,641.082,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","","",1030.57
8551478019,"2019-09-01 00:00:25","453233482","95.46.xxx.xxx",86970,94220,8,"Zolochiv","Ukraine","UA",49.8083,24.9011,"CSO","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36 OPR/62.0.3331.116","ALJASKA-NET","1","2","Ukraine","UA","Ternopil's'ka oblast","61","Ternopol'skiy Rayon",49.555,25.605,36.0406,"Ternopil, Ternopil's'ka oblast, Ukraine","Ternopil","locality","Ukraine","UA","Ternopil's'ka oblast","Ternopil's'ka city council","","46000",57.9372
8551478025,"2019-09-01 00:00:25","2156768269","50.67.xxx.xxx",24771,6935,21,"Vancouver, BC","Canada","CA",49.2505,-123.1119,"Bell Mobility","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Shaw Communications","1","2","Canada","CA","British Columbia","BC","Burnaby",49.250,-122.950,7.31024,"Burnaby, BC V5H, Canada","Burnaby","locality","Canada","CA","British Columbia","Greater Vancouver","","V5H",11.7516
8551478027,"2019-09-01 00:00:25","2178403678","103.197.xxx.xxx",46825,29770,14,"Dhaka","Bangladesh","BD",23.7000,90.3667,"Aamra Technologies Limited","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","S.M. ZAKIR HOSSAIN t/a EUROtelbd Online","0","2","Bangladesh","BD","Barisal Division","A","Barisal",22.705,90.370,68.8249,"Karnakati, Bangladesh","Karnakati","administrative_area_level_5","Bangladesh","BD","Karnakati","","","",110.64
8551478057,"2019-09-01 00:00:25","1715285976","42.109.xxx.xxx",6661,2183,49,"Chennai","India","IN",13.0827,80.2707,"Spectra","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Vodafone India","1","4","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600010",1.36672
8551478060,"2019-09-01 00:00:25","35075160","77.75.xxx.xxx",22723,63099,33,"Alchevsk","Ukraine","UA",48.4667,38.8000,"Alchevsk.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763","LTD Darya","1","2","Russia","RU","Rostov Oblast","ROS","Kamensk-Shakhtinskiy",48.320,40.261,67.8636,"Kamensky District, Rostov Oblast, Russia","Kamensky District","administrative_area_level_2","Russia","RU","Rostov Oblast","Kamensky District","","347805",109.094
8551478065,"2019-09-01 00:00:25","2024219389","103.106.xxx.xxx",49263,90625,3,"Dhaka","Bangladesh","BD",23.8103,90.4125,"Inspire Broadband","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Saddam Hossain t/a Asian Network","1","2","Bangladesh","BD","Dhaka Division","C","Tongi",23.891,90.402,5.65356,"Tongi, Bangladesh","Tongi","locality","Bangladesh","BD","Dhaka Division","Gazipur","","",9.08839
